,city,state,geoid,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,cluster_coeff_avg,cluster_coeff_weighted_avg,degree_centrality_avg,D_len,D_number,H_len,H_number,EH_number,EH_len,edge_density_km,edge_length_avg,edge_length_total,entropy,dead_end_count,dead_end_proportion,intersect_3way_count,intersect_3way_proportion,intersect_4way_count,intersect_4way_proportion,intersection_count,intersect_density_km,k_avg,edge_count,node_count,node_density_km,pagerank_max,pagerank_min,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg,city1
71,ESP_Avila,Spain,ES538,536.201,2.45880018,0.068006232,1.054033151,0.063626522,0.000476126,0.001248706,0.630650988,0.330138254,1.444556876,0.815280751,0.317854522,0.563191188,1517.553371,95.48388113,813713,0.034413989,385,0.104194858,2826,0.764817321,442,0.11962111,3310,6.173058237,4.612719892,8522,3695,6.891072564,0.001709947,4.10E-05,0.00070406,943.9208151,94.23408769,506131.285,5371,2.917726658,Avila
72,ESP_Chiclana de la Frontera,Spain,ES540,205.665,2.517767206,0.058222395,1.04581667,0.054538535,0.000562425,0.000838978,0.541002096,0.533180198,1.190986929,1.159578116,0.466648563,0.479288398,6627.090618,117.6792084,1362960,0.05191336,1209,0.230066603,3628,0.690390105,336,0.063939106,4046,19.67276882,4.407992388,11582,5255,25.55126055,0.000955444,2.89E-05,0.001813158,3677.400569,111.2387981,756312.588,6799,2.591056137,Chiclana de la Frontera
73,ESP_Basin,Spain,ES542,1644.04,2.551806374,0.070367199,1.153077206,0.074405152,0.000234786,0.001515466,0.790718122,0.448122313,1.779180658,1.083659757,0.400162359,0.656996926,723.4951972,168.3588173,1189455,0.024769182,516,0.168958743,2237,0.732481991,263,0.086116568,2538,1.543758059,4.626719057,7065,3054,1.857619036,0.001754197,4.94E-05,0.001981599,402.2342358,157.6750532,661289.173,4194,2.755075311,Basin
74,ESP_ivissa,Spain,ES543,573.873,2.538617412,0.045598508,1.14113255,0.056821214,0.000870238,0.000734824,0.536820888,0.497245015,1.163345659,1.14777459,0.461898474,0.468164733,4957.295574,215.4053216,2844858,0.010377631,1536,0.256170781,3947,0.658272181,443,0.073882588,4460,7.771754378,4.40527018,13207,5996,10.44830476,0.000704468,2.51E-05,0.004391611,2632.159006,196.913699,1510524.985,7671,2.555370247,ivissa
75,ESP_Linares,Spain,ES544,257.934,2.552049731,0.05499124,1.071914692,0.070413306,0.000613881,0.002440096,0.689251103,0.369760235,1.530305028,0.836136703,0.325985657,0.596621927,2284.318764,122.7507242,589203,0.038365627,192,0.096774194,1500,0.756048387,271,0.136592742,1792,6.947513705,4.838709677,4800,1984,7.691890173,0.00196191,7.61E-05,0.000833333,1326.209608,117.6322383,342074.549,2908,2.941532258,Linares
76,ESP_Lorca,Spain,ES545,1819.11,2.630138073,0.057180639,1.105617614,0.068803894,0.000511069,0.000757703,0.634811096,0.665899719,1.431004146,1.452593414,0.550421318,0.542240644,1957.854129,236.8210669,3561552,0.020318589,1113,0.176638629,4471,0.70956991,659,0.104586574,5188,2.851944083,4.773528011,15039,6301,3.463781739,0.000696566,2.40E-05,0.000930913,1051.165054,221.8311905,1912184.862,8620,2.746072052,Lorca
77,ESP_Merida,Spain,ES546,1284.64,2.43616974,0.054353185,1.0660753,0.084270162,0.000614691,0.001017255,0.774240538,0.408026585,1.769579749,1.03611733,0.382606397,0.653451604,1376.57629,171.6564711,1768404,0.008282247,466,0.103532548,3404,0.756276383,586,0.13019329,4035,3.140957778,4.577649411,10302,4501,3.503705318,0.000941559,3.38E-05,0.001358959,816.4943019,159.7960451,1048901.24,6564,2.921350811,Merida
78,ESP_agunto,Spain,ES547,151.043,2.054424477,0.062411597,1.076245938,0.100379133,0.000932145,0.000878345,0.713696395,0.610538132,1.554836376,1.327563194,0.534250731,0.625712188,7062.394947,125.7189534,1066725,0.091964357,481,0.109417652,3385,0.770018198,501,0.113967243,3915,25.91977119,3.860327571,8485,4396,29.1042948,0.001521092,3.46E-05,0.001296405,4533.156015,108.751824,684701.484,6296,2.893767061,agunto
80,ESP_Igualada,Spain,ES552,253.547,2.422866111,0.052188548,1.087424944,0.088084028,0.000756543,0.001653728,0.64106414,0.434663224,1.432828332,0.962507355,0.401396744,0.597535826,3071.085724,123.5779356,778664,0.032254527,234,0.084751901,2014,0.729445853,462,0.167330677,2527,9.966593965,4.564288301,6301,2761,10.88949978,0.001605847,5.48E-05,0.00158705,1907.83338,117.2099418,483725.43,4127,3.003259689,Igualada
0,SWE_tockholm,Sweden,SE001,7134.28,2.686711103,0.035417326,1.116188547,0.038633735,0.000375883,6.71E-05,0.709012446,0.58245722,1.515737097,1.279503115,0.420263979,0.497857095,4242.128596,196.733729,30264533,0.00201796,21200,0.312975183,40504,0.597959756,5366,0.079218153,46537,6.523012834,4.542126164,153835,67737,9.494581093,7.31E-05,2.22E-06,0.012181883,2270.231732,193.5200712,16196468.84,83694,2.448735551,tockholm
1,SWE_Gothenburg,Sweden,SE002,4254.99,2.653890145,0.035994852,1.107357494,0.034558995,0.000287701,9.29E-05,0.700670329,0.59231323,1.416110635,1.196725698,0.431627558,0.510753948,4552.270572,193.3371172,19369865,0.003641068,16710,0.359702938,26765,0.576148961,2743,0.059046389,29745,6.990615724,4.313292434,100187,46455,10.91776949,0.000134178,3.24E-06,0.005729286,2429.655873,189.7362938,10338161.44,54487,2.338628781,Gothenburg
2,SWE_Malmo,Sweden,SE003,1854.52,2.724866795,0.043882392,1.096467274,0.054193956,0.000869059,0.000210888,0.743828111,0.562160999,1.566035165,1.21293134,0.428111544,0.552741702,5435.659411,184.3652558,10080539,0.041924106,5450,0.239329001,14401,0.632399438,2720,0.119444932,17322,9.34042232,4.802125417,54677,22772,12.27918815,0.000221391,6.60E-06,0.021306948,3008.664055,182.4242354,5579627.663,30586,2.639689092,Malmo
3,SWE_Jonkoping,Sweden,SE004,3476.91,2.738614798,0.030822394,1.101228181,0.047634485,0.000736751,0.000484138,0.694327262,0.676712748,1.432393048,1.358321156,0.501586402,0.528938883,2290.931201,337.7443013,7965361,0.014971621,2555,0.258839023,6470,0.655455374,776,0.078614122,7316,2.104167206,4.778441901,23584,9871,2.839015102,0.000407634,1.52E-05,0.009201153,1217.073508,333.8583865,4231655.049,12675,2.556883801,Jonkoping
4,SWE_Umea,Sweden,SE005,9849.5,2.737956689,0.028050627,1.105535911,0.048345344,0.000808354,0.000519086,0.675413592,0.723793002,1.381564583,1.504593104,0.570125206,0.523506848,1263.655936,554.8740199,12446379,0.01796645,2455,0.264063676,5969,0.642035065,724,0.077874583,6842,0.694654551,4.825427557,22431,9297,0.943905782,0.000519615,1.61E-05,0.01422139,652.7536117,539.3252829,6429296.698,11921,2.53813058,Umea
5,SWE_Uppsala,Sweden,SE006,6904.61,2.745825574,0.030059225,1.111704409,0.04146552,0.000339849,0.000293308,0.69515797,0.69400186,1.430098604,1.391472581,0.491128769,0.50476206,2151.049413,390.2403449,14852157,0.002402474,4808,0.298448169,9953,0.617815022,1250,0.077591558,11302,1.636877391,4.724891372,38059,16110,2.333223745,0.000238407,9.33E-06,0.017972096,1119.752149,381.6870006,7731451.885,20256,2.479577902,Uppsala
6,SWE_Linkoping,Sweden,SE007,4244.31,2.696023969,0.039906629,1.120799486,0.057791203,0.000478749,0.000338326,0.696369084,0.7372471,1.445038976,1.550240754,0.559131162,0.521187641,2306.1837,314.1055947,9788158,0.017492791,3994,0.294260665,8268,0.609150519,1181,0.087010978,9579,2.256903949,4.591763059,31162,13573,3.197928521,0.000303461,1.11E-05,0.009434568,1209.131958,301.6121574,5131930.859,17015,2.494216459,Linkoping
7,SWE_Orebro,Sweden,SE008,3695.97,2.743578944,0.029724516,1.111229397,0.059930932,0.000697702,0.000470216,0.681646589,0.68970398,1.406702641,1.404858258,0.518771128,0.519452202,2417.395822,356.3017401,8934622,0.049103951,2535,0.245449264,6783,0.656758327,953,0.092273431,7793,2.108512786,4.855925639,25076,10328,2.794394976,0.000390263,1.46E-05,0.017905567,1268.429415,344.534215,4688077.064,13607,2.60060031,Orebro
8,SWE_Vasteras,Sweden,SE501,2914.93,2.706506992,0.032780666,1.113888394,0.053047381,0.000702995,0.000498578,0.72675716,0.642382905,1.484727286,1.335765174,0.481775448,0.535502173,2444.562866,311.3575825,7125729,0.011771205,2451,0.25579211,6112,0.637862659,935,0.097578794,7131,2.446370925,4.776873304,22886,9582,3.287214444,0.000451336,1.57E-05,0.0211483,1312.077365,303.1558081,3824613.675,12616,2.589021081,Vasteras
9,SWE_Norrkoping,Sweden,SE502,3066.49,2.68889421,0.029998034,1.12869868,0.055616744,0.000622619,0.000553493,0.699864897,0.676435091,1.432167318,1.384623371,0.499397318,0.516545172,2185.651184,347.1423576,6702277,0.009022175,2370,0.283730396,5242,0.627558961,696,0.083323357,5983,1.951090661,4.622770262,19307,8353,2.723961272,0.000470476,1.80E-05,0.010462527,1158.421371,336.040824,3552287.551,10571,2.515742847,Norrkoping
10,SWE_Helsingborg,Sweden,SE503,1133.76,2.733497437,0.040675716,1.096633788,0.054176044,0.000840513,0.000455298,0.740937324,0.532336214,1.521172721,1.105599037,0.431041273,0.593061503,4675.18446,204.7646269,5300537,0.014346735,2428,0.22768192,7083,0.664197299,1051,0.098555889,8236,7.264324019,4.85483871,25886,10664,9.405870731,0.000451324,1.41E-05,0.019894924,2545.471517,201.8008382,2885953.787,14301,2.64216054,Helsingborg
11,SWE_Boras,Sweden,SE505,974.04,2.689314458,0.031445026,1.104312948,0.038393839,0.000764769,0.000785278,0.702404934,0.642852778,1.392144976,1.287819627,0.502083842,0.542757295,3525.569037,263.9339993,3434045,0.012290648,1805,0.313531353,3578,0.621504256,327,0.056800417,3952,4.057328241,4.520062533,13011,5757,5.91043489,0.000612575,2.62E-05,0.00783952,1844.614695,256.6021848,1796728.498,7002,2.4285218,Boras
0,CHE_Zurich,Switzerland,CH001,1275.36,2.693322824,0.039779364,1.085186787,0.042504817,0.000499072,0.000164273,0.678164025,0.56959064,1.464593327,1.260409666,0.454596694,0.528240383,8536.445894,162.6776886,10887041,0.008612806,7025,0.246102645,18497,0.647994395,2185,0.076545805,21520,16.87366704,4.689017341,66924,28545,22.38191569,0.000185834,5.27E-06,0.003272369,4594.507399,160.1522619,5859650.957,36588,2.563496234,Zurich
1,CHE_Geneva,Switzerland,CH002,538.208,2.505587263,0.041637176,1.075243003,0.066578863,0.00041577,0.000392096,0.756773394,0.72296733,1.662691657,1.6180436,0.597493946,0.613981106,7106.926606,150.4308316,3825004,0.044122833,2335,0.20502239,7769,0.682149442,918,0.080604092,9054,16.82249242,4.465185706,25427,11389,21.16096379,0.000409759,1.33E-05,0.003067605,3983.379547,142.3185568,2143886.739,15064,2.650539995,Geneva
2,CHE_Basel,Switzerland,CH003,694.761,2.759542493,0.043429354,1.102154441,0.046554772,0.000477764,0.000360294,0.629006906,0.485089519,1.384225837,1.121598166,0.414171852,0.511152207,7447.815014,151.6500515,5174451,0.012301464,2754,0.200101722,9366,0.680520235,1377,0.100050861,11009,15.84573688,4.958366635,34121,13763,19.80968995,0.000323124,1.09E-05,0.002256675,4011.663787,150.7299521,2787147.544,18491,2.689384582,Basel
3,CHE_Bern,Switzerland,CH004,778.398,2.742276901,0.042760993,1.093438902,0.050436681,0.000502129,0.000404673,0.742110003,0.668171106,1.567365204,1.46930711,0.52994052,0.565307502,6780.223131,183.962917,5277712,0.001824712,2944,0.247228754,7982,0.670305677,776,0.065166275,8964,11.5159597,4.818441384,28689,11908,15.29808658,0.000419577,1.26E-05,0.003206804,3553.730983,182.0119154,2766217.09,15198,2.562730937,Bern
4,CHE_Lausanne,Switzerland,CH005,774.34,2.673124022,0.037827304,1.087998873,0.064929564,0.001122629,0.000438794,0.756389069,0.691000623,1.575829882,1.470956817,0.557379637,0.597118473,6449.515461,192.9870083,4994117,0.01669676,2268,0.208820551,7616,0.701224565,698,0.064266642,8593,11.09719245,4.765307062,25878,10861,14.02613839,0.0003492,1.39E-05,0.002705,3421.323452,185.9787716,2649267.602,14245,2.628026885,Lausanne
5,CHE_Winterthur,Switzerland,CH006,133.703,2.794782609,0.044599811,1.082185216,0.04673913,0.00115666,0.001813301,0.641251414,0.549864535,1.448234139,1.267737194,0.480375011,0.548769488,7922.751853,153.4321685,1059295,0.008494238,589,0.213405797,1807,0.654710145,289,0.104710145,2171,16.23748158,5.002898551,6904,2760,20.64276793,0.001616565,5.47E-05,0.003476246,4204.732392,153.7285576,562185.335,3657,2.66884058,Winterthur
6,CHE_St. Gallen,Switzerland,CH007,317.597,2.687381051,0.037129092,1.131549782,0.035314341,0.000721835,0.000955026,0.710643163,0.594454852,1.522991888,1.323749513,0.501599377,0.577096932,6228.999314,177.3316148,1978311,0.018906593,1407,0.291063302,3044,0.629706247,322,0.066611502,3427,10.79040419,4.615639222,11156,4834,15.22054679,0.000854947,3.13E-05,0.004302617,3289.539218,175.2932529,1044747.787,5960,2.480554406,St. Gallen
7,CHE_Lucerne,Switzerland,CH008,291.623,2.634304365,0.042393318,1.127355584,0.034164718,0.000353285,0.000859857,0.658569154,0.521456881,1.449082671,1.194246213,0.430733272,0.522646096,6526.239738,168.1124999,1903201,0.015361016,1644,0.320342946,3111,0.606196415,287,0.055923617,3488,11.96064782,4.411925175,11321,5132,17.59806325,0.000927439,2.94E-05,0.002384948,3489.477586,164.9022722,1017611.922,6171,2.413289166,Lucerne
8,CHE_Lugano,Switzerland,CH009,306.497,2.694846182,0.034072315,1.216827005,0.030575461,0.000274426,0.000999744,0.691364064,0.575037932,1.443910858,1.227877965,0.465271425,0.547131296,6378.845662,184.4779259,1955097,0.013399672,1364,0.296199783,2899,0.629533116,278,0.060369164,3241,10.57432862,4.602823018,10598,4605,15.02461688,0.000844658,3.27E-05,0.001132289,3379.525415,183.0384169,1035814.401,5659,2.459500543,Lugano
9,CHE_Biel Bienne,Switzerland,CH010,90.7627,2.748466174,0.036225006,1.073564609,0.043536018,0.000810818,0.001996311,0.528777664,0.457315711,1.228129688,1.060788615,0.413570978,0.478812451,9203.631271,141.3206605,835346,0.067243715,548,0.225143796,1624,0.667214462,223,0.091618735,1886,20.77946117,4.857025472,5911,2434,26.81718371,0.001435676,6.22E-05,0.000507528,4938.301351,140.859071,448213.564,3182,2.630238291,Biel Bienne
0,HUN_Budapest,Hungary,HU001,6396.79,2.859884111,0.034491406,1.04655537,0.050074994,0.000319667,7.98E-05,0.531772104,0.432156247,1.24614843,1.022295097,0.347195206,0.423221007,4299.143337,159.8507156,27500717,0.065017456,10331,0.157350433,44001,0.670174851,10635,0.161980626,55325,8.648869198,5.240648227,172040,65656,10.26389799,6.59E-05,2.29E-06,0.001284585,2310.434385,158.0427051,14779363.57,93515,2.847980383,Budapest
1,HUN_Miskolc,Hungary,HU002,1644.41,2.862981954,0.0315498,1.072044817,0.055449559,0.000750535,0.000610667,0.547198505,0.347074445,1.176692817,0.804861684,0.29721077,0.434516619,2542.652959,194.7444784,4181163,0.016320735,1701,0.202838063,5677,0.676961603,934,0.111376103,6685,4.065287854,5.120438827,21470,8386,5.099701413,0.000630141,1.79E-05,0.001630182,1334.459334,193.7145368,2194398.273,11328,2.702003339,Miskolc
2,HUN_Nyiregyhaza,Hungary,HU003,1681.47,2.812142445,0.028438888,1.047758544,0.058638985,0.000596475,0.000868914,0.647248952,0.495041833,1.346650856,1.060822324,0.426906308,0.541932171,2246.861195,260.3383195,3778029,0.172325119,1201,0.207785467,4016,0.694809689,537,0.092906574,4579,2.723212427,5.021453287,14512,5780,3.437468406,0.00082611,2.61E-05,0.001653804,1154.494847,251.6526382,1941248.451,7714,2.674394464,Nyiregyhaza
3,HUN_Pecs,Hungary,HU004,1858.34,2.784423159,0.035445074,1.094516523,0.054286931,0.000254595,0.000621718,0.707805221,0.483652476,1.480090315,1.073280137,0.406690724,0.560840531,2214.760872,215.9833501,4115778,0.073052295,2070,0.264367816,5107,0.652234994,612,0.07816092,5760,3.09954045,4.86743295,19056,7830,4.213437799,0.000505073,1.92E-05,0.006087322,1141.826183,212.2325734,2121901.269,9998,2.545721584,Pecs
4,HUN_Debrecen,Hungary,HU005,2015.94,2.8207943,0.027477261,1.053465954,0.04256938,0.000472834,0.000677373,0.591568268,0.396793766,1.282503726,0.931484232,0.363158917,0.500011325,2027.248218,210.097202,4086810,0.052763663,1405,0.185380657,5264,0.694550732,852,0.112415886,6174,3.062591149,5.13313102,19452,7579,3.759536494,0.000554403,1.98E-05,0.003444376,1069.476167,207.4872278,2155999.784,10391,2.738751814,Debrecen
5,HUN_Szeged,Hungary,HU006,1608.15,2.890422298,0.036657795,1.042351985,0.05874179,0.000566207,0.000861991,0.666021738,0.441272144,1.452022248,1.054884149,0.411268997,0.566101722,2193.129125,217.0254509,3526880,0.035238804,920,0.149812734,4013,0.653476632,1066,0.173587364,5221,3.246587694,5.292623351,16251,6141,3.818673631,0.000685693,2.45E-05,0.001230693,1160.658309,212.7079953,1866512.659,8775,2.860283341,Szeged
6,HUN_Gyor,Hungary,HU007,2049.12,2.79471484,0.032699474,1.057148209,0.068498059,0.000774646,0.000746737,0.681511083,0.477158791,1.472511085,1.052761138,0.410441296,0.574089731,2134.993676,261.2167567,4374858,0.065410747,1351,0.201702001,4634,0.691848313,670,0.10002986,5347,2.609412821,5.00089579,16748,6698,3.268720231,0.000959288,2.25E-05,0.003761643,1119.43761,254.026799,2293861.995,9030,2.694087787,Gyor
7,HUN_Kecskemet,Hungary,HU008,1819.31,2.910655394,0.034810278,1.03778131,0.046956887,0.000512901,0.000964238,0.655549983,0.376289932,1.374266059,0.860055228,0.325894863,0.520741267,1649.097879,201.4111347,3000220,0.06723143,814,0.146429214,3938,0.708400792,779,0.140133117,4745,2.608131654,5.359237273,14896,5559,3.055554029,0.000688845,2.70E-05,0.000805585,854.4676493,196.9519244,1554541.539,7893,2.846555136,Kecskemet
8,HUN_Szekesfehervar,Hungary,HU009,3012.71,2.843185591,0.029748446,1.060306242,0.061425133,0.000660974,0.000637594,0.664117641,0.462339614,1.399089862,1.047216792,0.421431039,0.56303518,1690.248467,247.6283047,5092228,0.156397563,1566,0.19497012,5573,0.693849602,816,0.101593625,6466,2.146240428,5.120517928,20564,8032,2.666038218,0.000678432,1.87E-05,0.002820463,882.8223563,245.1777047,2659687.741,10848,2.705303785,Szekesfehervar
9,HUN_Szombathely,Hungary,HU010,1345.72,2.758732026,0.032792547,1.063795953,0.073769063,0.000897673,0.001280389,0.730110781,0.57210944,1.525167014,1.235857161,0.497345508,0.613772358,1784.177521,256.4078784,2401003,0.094145127,838,0.219084967,2599,0.679477124,359,0.093856209,2987,2.219629641,4.89620915,9364,3825,2.842344618,0.001132032,3.93E-05,0.004378471,926.4910271,245.6743852,1246797.505,5075,2.656470588,Szombathely
10,HUN_Szolnok,Hungary,HU011,1439.65,2.93587765,0.029863394,1.04524178,0.045818561,0.000581111,0.001108442,0.584517816,0.373972628,1.235864887,0.867106458,0.37657955,0.536729301,1826.723133,206.4240156,2629841,0.015430555,842,0.175599583,3302,0.688633994,625,0.130344108,3953,2.745806272,5.313868613,12740,4795,3.330670649,0.000847934,3.13E-05,0.001491366,940.5939888,203.4750017,1354126.136,6655,2.776850886,Szolnok
11,HUN_Tatabanya,Hungary,HU012,697.353,2.727551422,0.032319814,1.066889375,0.067276843,0.001173483,0.001457747,0.618781959,0.420167,1.310205992,0.958915299,0.363355236,0.496467423,2443.731171,203.8692742,1704143,0.058249813,652,0.192500738,2357,0.695896073,337,0.099498081,2735,3.92197352,4.935931503,8359,3387,4.856937591,0.001092388,4.46E-05,0.005503051,1307.523898,199.0407581,911805.713,4581,2.710363153,Tatabanya
12,HUN_Veszprem,Hungary,HU013,1313.93,2.80335348,0.032724764,1.070587696,0.053701176,0.000568207,0.000962074,0.659585953,0.431400214,1.371748683,0.976439068,0.424062099,0.595742883,1852.283464,192.3625365,2433770,0.024494864,1215,0.236888282,3429,0.668551375,437,0.085201794,3914,2.97884971,4.933515305,12652,5129,3.903556506,0.000897367,2.93E-05,0.002766361,964.584933,189.6165591,1267397.081,6684,2.607915773,Veszprem
13,HUN_Bekescsaba,Hungary,HU014L1�,1059.98,2.983679302,0.028776709,1.038862052,0.043692339,0.000717326,0.001651872,0.570708646,0.368907464,1.176521703,0.835020399,0.362644752,0.510956883,1851.135949,215.0791497,1962167,0.094308032,515,0.154933815,2238,0.673285199,554,0.166666667,2808,2.649106587,5.489169675,9123,3324,3.135908225,0.001113829,4.52E-05,0.002630714,940.3747825,210.1578035,996778.462,4743,2.854993983,Bekescsaba
14,HUN_Kaposvar,Hungary,HU015L1�,1457.8,2.706987597,0.025450529,1.063423129,0.064147807,0.000704634,0.001779847,0.723565966,0.537041163,1.543458382,1.244546188,0.50084223,0.621133346,1401.727546,337.981875,2043438,0.120159744,739,0.283467587,1658,0.635980054,191,0.073264288,1868,1.281382906,4.63828155,6046,2607,1.788311154,0.001544997,5.77E-05,0.002315581,727.3388764,326.1502965,1060314.614,3251,2.502493287,Kaposvar
